rout,GAMMA,T_SPIN_COHERENCE,L,eta_d,p_dc,ep_depol,best_solutions_fitness,best_solution
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000135,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00014,4.325456576596905e-36,[19 1 2 32.03019503961451]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000145,4.289625514368766e-36,[19 1 2 32.02745085339019]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00015000000000000001,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000155,4.218860445230811e-36,[19 1 2 32.02191572906504]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00015999999999999999,4.183908444403835e-36,[19 1 2 32.01912444393587]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000165,1.2565260667039523e-102,[29 3 48 1293.8546261205104]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00017,4.114824626191809e-36,[19 1 2 32.01348541389085]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000175,4.0806778919367625e-36,[19 1 2 32.01063850688906]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00017999999999999998,4.046785365418727e-36,[19 1 2 32.007772061535505]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000185,4.0131405893933905e-36,[19 1 2 32.004886566320174]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00019,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000195,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,5e-05,40617.756323269445,[23 7 32 275.46059684644655]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,6e-05,37206.60827620082,[25 7 32 256.9657657722632]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,7e-05,33808.47543127768,[25 7 32 256.3111066170479]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,7.999999999999999e-05,30574.998819034736,[25 7 32 255.63654786313057]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,8.999999999999999e-05,27503.352233477137,[25 7 30 254.22626430016626]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.0001,24628.071873032088,[25 7 30 253.39566131388645]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000105,23243.844418340635,[26 7 30 246.69524250661007]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00011,21896.11585945821,[26 7 30 246.3529489167667]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000115,20574.4159212931,[26 7 30 245.9992773765522]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00012,19277.753410724563,[26 7 30 245.63719097501104]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000125,18200.087716749364,[29 8 32 257.5592375176119]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00013000000000000002,17182.771012006015,[29 8 32 256.9141130175029]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000135,16183.937356539698,[29 8 32 256.25255054291785]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00014,15203.048307132902,[29 8 32 255.57469787909136]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000145,14250.249510852515,[29 8 30 254.07155586884937]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00015000000000000001,13323.895333275865,[29 8 30 253.33829482856544]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000155,12413.816403809977,[29 8 30 252.58291165355712]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00015999999999999999,9780.358451768787,[27 7 28 236.51295799884122]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000165,2262.3656945127696,[27 8 32 374.6226775091708]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00017,9775.020865988761,[29 8 32 250.95276457172875]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000175,1704.6232824893489,[27 8 30 358.18224617275973]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00017999999999999998,3267.980744399387,[27 8 32 326.7443881797081]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000185,1558.4203531988144,[29 8 26 177.81163448834616]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00019,3931.113973378968,[27 8 28 288.7908007062735]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000195,0.0,
